file_name,read_group_id,library_selection,library_strand,read_length
cd70779f-127d-43f3-8c45-2fde9abe6dae.rna_seq.genomic.gdc_realn.bam,2a51d623-de8a-49b5-9bb7-fbfad83ac547,Poly-T Enrichment,,101
d8570378-3801-4ace-8838-66cdb5bbe51e.rna_seq.genomic.gdc_realn.bam,6da38d9a-e83b-4a8d-9327-36c8d6d1aa34,Other,,0
cf28f0df-3230-4064-80f8-1fccd38e5b28.rna_seq.genomic.gdc_realn.bam,c37fb174-7f9c-44bc-96d9-84ee5880075a,Poly-T Enrichment,,101
cf28f0df-3230-4064-80f8-1fccd38e5b28.rna_seq.genomic.gdc_realn.bam,7b838685-ef8b-44d1-841c-da1982f69ae6,Poly-T Enrichment,,81
cf28f0df-3230-4064-80f8-1fccd38e5b28.rna_seq.genomic.gdc_realn.bam,5b641ae1-3f8b-47b9-acc1-bbcaedd1968d,Poly-T Enrichment,,101
441b2e31-a6ba-465f-bc4a-e8cc372c60d7.rna_seq.genomic.gdc_realn.bam,866e9d3a-8a61-4b99-9c12-6cd0e2a27d10,Other,,0
4929eb17-b811-4c35-bf63-ba3098f1171f.rna_seq.genomic.gdc_realn.bam,5d18c6a8-7c16-4dfd-bffe-72471dabff4e,Poly-T Enrichment,,81
4929eb17-b811-4c35-bf63-ba3098f1171f.rna_seq.genomic.gdc_realn.bam,75b68c2d-cafa-4d84-ad77-681e8ea1ca4b,Poly-T Enrichment,,81
e8db610f-698f-4c54-9f73-c6b7df6a8d15.rna_seq.genomic.gdc_realn.bam,3ec93deb-4e22-4482-abf4-85a14c2427e6,Other,,0
e8db610f-698f-4c54-9f73-c6b7df6a8d15.rna_seq.genomic.gdc_realn.bam,52e48605-7079-4fd1-b87e-6a15a08477de,Other,,0
1b5e7661-0ee7-4186-889e-5861ae760ed6.rna_seq.genomic.gdc_realn.bam,a1ba9f20-34aa-49d1-b907-5ac72056cbe9,Other,,0
7c10779c-679b-4c08-8823-d14759267c66.rna_seq.genomic.gdc_realn.bam,0473d51e-8df9-40df-8f9c-d096228c528b,Other,,0
0c59d118-bd01-474c-b9a7-2b7e068c8887.rna_seq.genomic.gdc_realn.bam,b2268ed6-69e1-4ca8-9869-621e424006c1,Other,,0
e9a442bd-85c2-40a3-9bad-a5a6e07dbdfc.rna_seq.genomic.gdc_realn.bam,f9699a80-7182-4c19-a59a-73a92a51e1e1,Other,,0
562580bc-7759-4ac0-8ea3-fa8e8559b591.rna_seq.genomic.gdc_realn.bam,d8a15510-e225-4010-9bf2-c339974157f4,Other,,0
080a462b-232d-4107-929b-a022ea9d3ad5.rna_seq.genomic.gdc_realn.bam,98156fb4-1c6d-450e-83f2-9e982c1ad0d9,Other,,0
47c42336-27b0-4154-9e5d-8308abff40ee.rna_seq.genomic.gdc_realn.bam,8ad9a50a-9ae9-45b0-af9c-931abf3286d1,Other,,0
8c1e8f31-2da7-4447-9057-0350901526db.rna_seq.genomic.gdc_realn.bam,4045e6bf-aa76-43cb-af4e-bc613271c96b,Other,,0
9b7bf8a6-cd41-4a8c-90cb-b1bc797aae83.rna_seq.genomic.gdc_realn.bam,a2454574-1053-45cb-821f-adecad8aff86,Other,,0
99dbd6bf-4992-43c7-a15b-62c4fadd692b.rna_seq.genomic.gdc_realn.bam,c1395d91-66ec-48dd-b1af-418a538a5081,Other,,0
5939e8b8-f0c7-472d-9fe3-32b1119ae9e8.rna_seq.genomic.gdc_realn.bam,a70a9e48-053b-4e8b-9638-b3c097174685,Other,,0
f5401108-0ad3-427c-981c-6750edc0ee79.rna_seq.genomic.gdc_realn.bam,91f6dc89-e736-483b-a5e7-606749195c1c,Other,,0
85ec0f0c-e6bb-436c-b102-d5e09a0ee190.rna_seq.genomic.gdc_realn.bam,beb02ba6-5274-45f6-bec6-8d34045bdfce,Other,,0
222789da-50de-48f3-ab34-a7a3abc55732.rna_seq.genomic.gdc_realn.bam,9fd7cc44-1209-49d6-ae39-2c4ff24a663b,Other,,0
a6ac0638-e01b-4b55-84af-d2ce6be0c73a.rna_seq.genomic.gdc_realn.bam,4ba95f65-f21b-4e8b-b434-8a4fed62f2ae,Other,,0
a8a76141-733d-43fa-b50f-11b8fe35bf30.rna_seq.genomic.gdc_realn.bam,438fdea4-acaa-44b5-bb1b-f9189004d0f8,Other,,0
f13beb2e-9572-4742-8c31-5802d13d4aaa.rna_seq.genomic.gdc_realn.bam,ec8be8b7-7b21-41a2-bd5f-d69118102e4e,Other,,0
f817870f-7db8-44cb-aa36-97e9701fc0b7.rna_seq.genomic.gdc_realn.bam,ae9f709c-31ff-4491-b764-bbe8e0031f69,Other,,0
7ea858d8-8454-444d-af79-5721eeedc615.rna_seq.genomic.gdc_realn.bam,97c0f20f-4741-4517-a298-e0990de65324,Other,,0
c3e34cd8-7932-42ee-922f-9c5af1bf6d08.rna_seq.genomic.gdc_realn.bam,3ea01776-eb59-4efb-95e6-d2e735770051,Poly-T Enrichment,,101
b6756765-c308-4333-ad0a-d742ec73d1ee.rna_seq.genomic.gdc_realn.bam,84a8d16e-2143-419e-914b-495c21af30b7,Other,,0
b6756765-c308-4333-ad0a-d742ec73d1ee.rna_seq.genomic.gdc_realn.bam,df9fd8d2-df25-4089-9dc5-32b9053c6701,Other,,0
71deecdc-0081-46ac-8d96-7cd63277e146.rna_seq.genomic.gdc_realn.bam,dc36e78c-1710-4302-b288-075dd5a9cc39,Other,,0
71deecdc-0081-46ac-8d96-7cd63277e146.rna_seq.genomic.gdc_realn.bam,80460544-3dd2-4bbe-8fd3-d43a2f689114,Other,,0
aa23f496-ab36-4c19-9847-44fd283ae8d1.rna_seq.genomic.gdc_realn.bam,5731fc18-a483-4971-8cbc-6e00d7299cfb,Other,,0
7b3b7674-1974-4d91-8e91-23abdba3285f.rna_seq.genomic.gdc_realn.bam,ce7dd79d-4c17-4904-9f51-2e79640f51e1,Poly-T Enrichment,,81
7b3b7674-1974-4d91-8e91-23abdba3285f.rna_seq.genomic.gdc_realn.bam,794dd63b-948b-4042-adeb-10b3215b00de,Poly-T Enrichment,,81
2220c289-e681-4f4c-a8bc-a6b9e352db74.rna_seq.genomic.gdc_realn.bam,02a7c712-24c9-4b86-8d73-a75d399f05ac,Poly-T Enrichment,,81
2220c289-e681-4f4c-a8bc-a6b9e352db74.rna_seq.genomic.gdc_realn.bam,255e2af5-f86e-4388-b558-62ab4a6deb20,Poly-T Enrichment,,81
2220c289-e681-4f4c-a8bc-a6b9e352db74.rna_seq.genomic.gdc_realn.bam,38b2eefd-a485-4d61-b300-4b35f662ff25,Poly-T Enrichment,,81
2ec42bad-5b02-41e3-8220-0d4a024da1c7.rna_seq.genomic.gdc_realn.bam,167572db-38d0-460f-ae3c-b5f4abf74a4d,Poly-T Enrichment,,81
2ec42bad-5b02-41e3-8220-0d4a024da1c7.rna_seq.genomic.gdc_realn.bam,0ed004ca-c6bc-49cb-ace0-5d87ec4328d3,Poly-T Enrichment,,81
f83f4456-1ebb-44ed-8ab5-e88818622a70.rna_seq.genomic.gdc_realn.bam,6be02934-90ad-4698-b324-4b4334e9dc7e,Other,,0
7dda1d46-e68a-4673-a5f8-672eab7525cf.rna_seq.genomic.gdc_realn.bam,c255bcb6-7b52-4ff4-b4bb-710c47b2f665,Other,,0
f9b0e3b5-931a-474a-bb1a-87120d1290c8.rna_seq.genomic.gdc_realn.bam,7e387984-db0c-4114-9008-c650eb700e0d,Other,,75
3a94e61f-ee21-41f8-9359-162d66e920ac.rna_seq.genomic.gdc_realn.bam,0da6bd6a-85cb-4d2a-bb3a-af95801432ff,Poly-T Enrichment,,101
f165907b-9f32-4e24-b4ec-d7c9ec860053.rna_seq.genomic.gdc_realn.bam,23bcd3c0-4cb8-4145-843a-ad09ab620d8b,Poly-T Enrichment,,101
ff6befc6-3c22-4c31-9166-e95db04e0dcf.rna_seq.genomic.gdc_realn.bam,daac078c-672d-4286-a45e-fc9261ad995f,Poly-T Enrichment,,101
39685e97-1363-490a-8d9a-89051b6a7da9.rna_seq.genomic.gdc_realn.bam,dc4d137d-4c05-4f5a-82bb-632c19b784b9,Poly-T Enrichment,,101
75aa862c-5d9d-4b35-8cc0-ea60b1ea3391.rna_seq.genomic.gdc_realn.bam,41c32d1c-983d-43ad-ac99-3e967ebd2586,Poly-T Enrichment,,101
a0c5a6f2-5f36-4ea5-a6f3-66ec53dc026d.rna_seq.genomic.gdc_realn.bam,6598f447-ba45-4f61-b85e-41580bfc0c76,Poly-T Enrichment,,101
6740dc3b-fb77-42f4-8329-855febbce74b.rna_seq.genomic.gdc_realn.bam,d30f23a8-7e44-4545-a899-373e6bb9171e,Poly-T Enrichment,,101
862861f8-2e75-41f2-834a-49e60d9dde80.rna_seq.genomic.gdc_realn.bam,4a98e645-23dc-4d18-8336-1e756a5b9392,Poly-T Enrichment,,101
007e2647-c08b-4620-bdac-92df066abcc0.rna_seq.genomic.gdc_realn.bam,46008695-b671-40e9-a11f-aabfdc382ef5,Other,,0
02814547-5942-423f-9a54-2ea0f21241e1.rna_seq.genomic.gdc_realn.bam,c3b38622-8888-4602-9e2f-9961b47421bc,Poly-T Enrichment,,101
faf083e3-f140-479c-8b6d-4fdf24dba605.rna_seq.genomic.gdc_realn.bam,f71e29aa-edb0-4e68-a06f-ffa12758cab3,Poly-T Enrichment,,101
9b50dff1-5a88-473a-bd0f-587a17099e8d.rna_seq.genomic.gdc_realn.bam,1ca81d2b-690c-4639-8c66-5af4b07e9fbe,Poly-T Enrichment,,101
8450452e-380e-4092-a15f-87069ce3ba44.rna_seq.genomic.gdc_realn.bam,7a590814-0312-4cf0-8266-d00ae7f98d7a,Poly-T Enrichment,,101
d11d7325-2952-435d-a764-941c7f9c39c8.rna_seq.genomic.gdc_realn.bam,60254c45-2298-4c8c-a856-8ba09696a98e,Other,,75
1db8b59a-83b7-412a-857e-fe29cf96429c.rna_seq.genomic.gdc_realn.bam,d90dacd0-b3ca-4f25-8e2e-da36835fa970,Poly-T Enrichment,,101
f71f8779-c53c-4583-9d5b-b83c157a4f2b.rna_seq.genomic.gdc_realn.bam,4533f496-499c-4cd3-a522-de2fb51c3609,Other,,0
5651f49b-dec0-424c-8a78-04c55cfc752d.rna_seq.genomic.gdc_realn.bam,64beeaf9-6cdc-431c-9f07-de8457c515c1,Other,,0
7235f67e-efd8-4230-8040-3f6a38622b73.rna_seq.genomic.gdc_realn.bam,2b71a64c-1460-4d9a-aff6-972a2fb3fd90,Other,,0
93854d2e-6db1-4067-a3aa-9f15871eef4d.rna_seq.genomic.gdc_realn.bam,fc3b7cce-e68d-44e3-ae21-438917fb5ff9,Poly-T Enrichment,,101
97ba1b0c-5005-4e17-8cda-558575577dca.rna_seq.genomic.gdc_realn.bam,17b025e2-3d8d-4bd6-a4e7-a5948faf9539,Other,,0
1f2441af-425d-43d9-9b93-2a399db22453.rna_seq.genomic.gdc_realn.bam,3686c3f9-2d35-4333-8cf0-6c326dba8bb3,Other,,0
c6c18f91-8a90-4d69-a406-c3d15aeb7d5b.rna_seq.genomic.gdc_realn.bam,534bb31b-edea-48e2-b997-d7f340a3e786,Other,,0
b14f0be1-5317-443d-b7a6-f9f12843fec3.rna_seq.genomic.gdc_realn.bam,88d90255-c381-47ec-862f-e877a58f9a2b,Other,,0
a9fc0edd-d9ba-42c2-a13f-262bdc47af9d.rna_seq.genomic.gdc_realn.bam,a10fd3b3-8800-4b78-a58e-6ee016611981,Other,,0
a77736fa-21b0-4c60-b8ab-d6c8d44d91c2.rna_seq.genomic.gdc_realn.bam,cd3814e5-8310-4fe3-93b1-a3b6108e7130,Poly-T Enrichment,,81
a77736fa-21b0-4c60-b8ab-d6c8d44d91c2.rna_seq.genomic.gdc_realn.bam,4c3c6ab2-d0be-4160-9e01-63909b301dec,Poly-T Enrichment,,81
a77736fa-21b0-4c60-b8ab-d6c8d44d91c2.rna_seq.genomic.gdc_realn.bam,617a7614-49cd-43a8-b0fa-bac2d037e398,Poly-T Enrichment,,81
a77736fa-21b0-4c60-b8ab-d6c8d44d91c2.rna_seq.genomic.gdc_realn.bam,a201524c-1de8-466f-998b-9f52f1b8c3a7,Poly-T Enrichment,,81
3800fa14-2c51-47d8-bf05-d563f17518bf.rna_seq.genomic.gdc_realn.bam,cd91d47a-6263-494e-be1c-f7b7305e962c,Other,,0
f9905904-efc8-4f92-a5e9-0f72899c1373_gdc_realn_rehead.bam,28aec7fd-cf12-4de4-9633-3f01d0039c41,Other,,0
729bcdb9-ec92-45d1-8759-3231fa1cef97_gdc_realn_rehead.bam,67ecda0f-8410-4368-9f60-d14810f72646,Other,,0
9f383756-b881-426a-9e9e-c58dedf5d303_gdc_realn_rehead.bam,32e106e3-ad37-405c-8a71-41cf80231ea4,Other,,0
123390c3-4fe5-4642-8acc-102689b02821.rna_seq.genomic.gdc_realn.bam,58799370-72af-4610-9e2d-7735c7bf3f56,,,100
3c5f0545-d0e4-4277-a21c-a742f4b7e497.rna_seq.genomic.gdc_realn.bam,c62b6fcf-3e13-42d3-b3ea-f6ded8cf10e6,,,100
f3db1fcc-65bb-414a-9cab-e5f47f2f8d0b.rna_seq.genomic.gdc_realn.bam,52867453-4e3d-4257-a6d6-1df397944a32,,,100
0dc3b467-db87-4992-8843-2b5456b4547f.rna_seq.genomic.gdc_realn.bam,0e14a9a4-b53e-41b9-b485-d25b62ad6152,,,100
ae2042a2-72d4-41bd-80a0-0ce03e476d0c.rna_seq.genomic.gdc_realn.bam,a57eb6ee-38c2-4e11-bab0-c520aed3c6e0,,,75
f208cf0d-30da-47c2-9c91-9275cd6b21cb.rna_seq.genomic.gdc_realn.bam,7e081013-5d63-4f29-a89b-c1f74b141873,,,100
680ca201-7441-4366-9c2d-a02e721c2ad5.rna_seq.genomic.gdc_realn.bam,5844be01-9cbf-481c-9901-458632d28d02,,,100
51505d21-8b00-4a4c-949d-da979805c9c8.rna_seq.genomic.gdc_realn.bam,cd5161eb-535d-47be-9b36-c48a440efd53,,,75
22b9fa5a-d1a4-4135-95df-d27cc9635fd0.rna_seq.genomic.gdc_realn.bam,794495be-a744-405e-b5c5-7ce9554b273a,,,100
846aa2df-2b54-46be-9bd5-728374826aeb.rna_seq.genomic.gdc_realn.bam,e0387b41-252f-4021-a2ba-7424c8640881,,,100
00bffa64-2622-46a3-adae-dc3211fed325.rna_seq.genomic.gdc_realn.bam,f517f583-baa8-4ce7-a962-882083022e6e,,,75
3ba775f9-9cac-445f-9cc5-8a182987a3a1.rna_seq.genomic.gdc_realn.bam,16d95afe-6219-45c7-aabb-77599e01dcfe,,,100
e297c0fd-37f9-40b1-8ba6-5506db547130.rna_seq.genomic.gdc_realn.bam,e70303d0-02da-414b-8944-e685f57862a9,Poly-T Enrichment,,81
e297c0fd-37f9-40b1-8ba6-5506db547130.rna_seq.genomic.gdc_realn.bam,1ade81bc-ca97-4e02-bcc4-f859ed0d267a,Poly-T Enrichment,,81
42398993-d539-4146-9f0e-d4a992a2ee65.rna_seq.genomic.gdc_realn.bam,4e5ce5fa-276d-4a11-b885-df1748d21c1a,Poly-T Enrichment,,81
42398993-d539-4146-9f0e-d4a992a2ee65.rna_seq.genomic.gdc_realn.bam,af23e534-ad28-4f60-b40a-5eb6043e2304,Poly-T Enrichment,,81
b1258ffc-8323-48a0-977b-bd3b3af80491.rna_seq.genomic.gdc_realn.bam,d3f628fd-2da8-406c-a895-f64332aba267,Other,,0
ffbbac5a-6efc-457b-8075-b982004243cb.rna_seq.genomic.gdc_realn.bam,2a14368e-66e1-453d-8180-64a82ad6a695,Poly-T Enrichment,,81
ffbbac5a-6efc-457b-8075-b982004243cb.rna_seq.genomic.gdc_realn.bam,95cba813-b7dc-4523-b09b-dd7c0ccec91c,Poly-T Enrichment,,81
3e19f152-da5b-4c91-9f3c-a0cbe3bf9e91.rna_seq.genomic.gdc_realn.bam,756429ec-d6ad-4b6a-a4fe-235a99955c4f,Other,,0
3e19f152-da5b-4c91-9f3c-a0cbe3bf9e91.rna_seq.genomic.gdc_realn.bam,5e2d92f7-1133-4ba2-8160-557d008a6c14,Other,,0
ba012b47-8845-4d64-a262-3f751ed0e770.rna_seq.genomic.gdc_realn.bam,6e3a074a-d3d2-4d1b-b715-c80cc34f0f2a,Other,,0
6810128f-61cc-46c0-a6a8-dc6646b06059.rna_seq.genomic.gdc_realn.bam,a282f1fe-aaf0-4697-acda-6cebdd0c823a,Other,,0
a6e1371e-433b-4cc3-9a01-5a881210925d.rna_seq.genomic.gdc_realn.bam,7e0a99d1-c311-460d-8dbe-aec6b94d42cb,Poly-T Enrichment,,101
4d325ad4-2ea8-4710-9782-0d6314f8da2c.rna_seq.genomic.gdc_realn.bam,51809e4c-b34a-469d-8f66-a7169705962e,Other,,0
56937c45-54bd-487a-9492-65f95f423372.rna_seq.genomic.gdc_realn.bam,9374e52f-2280-40f1-8659-2dc662f63f17,Poly-T Enrichment,,81
56937c45-54bd-487a-9492-65f95f423372.rna_seq.genomic.gdc_realn.bam,361475ca-6e3c-4abe-8cb6-57ed41512289,Poly-T Enrichment,,81
5fe68001-4e48-4fb0-829d-7e237b4ccb12.rna_seq.genomic.gdc_realn.bam,8011764e-0274-478b-a90e-4e5406fd49e3,Other,,0
eb64aed9-6020-4ad0-afae-79f27058f272.rna_seq.genomic.gdc_realn.bam,3ab98c72-2a48-4d9c-92f1-0bab06d16454,Other,,0
7db2fbac-915e-4f60-a536-eeb2480a4115.rna_seq.genomic.gdc_realn.bam,46812fe1-bcdb-41ef-aacb-398e61046864,Poly-T Enrichment,,81
7db2fbac-915e-4f60-a536-eeb2480a4115.rna_seq.genomic.gdc_realn.bam,5572dcfb-8706-4b79-bd72-ec6e97f18fab,Poly-T Enrichment,,81
ba6bf855-f90f-443f-8d02-56dfb3c3d499.rna_seq.genomic.gdc_realn.bam,63bd41c5-0394-4130-b137-577091464007,Poly-T Enrichment,,81
ba6bf855-f90f-443f-8d02-56dfb3c3d499.rna_seq.genomic.gdc_realn.bam,5eff4167-8c65-4eb5-bd47-e69e1e2f3cce,Poly-T Enrichment,,81
149a6df8-98eb-4c46-9840-e660d90575aa.rna_seq.genomic.gdc_realn.bam,65b38707-b8d2-4f7d-af8a-b112d95cf78d,Poly-T Enrichment,,81
149a6df8-98eb-4c46-9840-e660d90575aa.rna_seq.genomic.gdc_realn.bam,f1ab48c1-7195-4ef8-92e5-78eecad6fbdb,Poly-T Enrichment,,101
b48099d1-5f4c-4af8-81fc-f6084274ada5.rna_seq.genomic.gdc_realn.bam,1e31f793-afe4-4383-b42a-bf97a5fcbc4c,Other,,0
52616450-1294-4937-a4cc-af4d15185d0e.rna_seq.genomic.gdc_realn.bam,c51b461b-177a-485b-a58a-d21485eb66b9,Poly-T Enrichment,,81
52616450-1294-4937-a4cc-af4d15185d0e.rna_seq.genomic.gdc_realn.bam,072975b2-afb0-4900-b9d2-fe823037e197,Poly-T Enrichment,,81
302b307b-1c02-46a4-ab3f-83ed50f0424a.rna_seq.genomic.gdc_realn.bam,fbc1e769-9aef-489c-9c22-39d521f1e253,Poly-T Enrichment,,100
302b307b-1c02-46a4-ab3f-83ed50f0424a.rna_seq.genomic.gdc_realn.bam,d15181ad-37a3-40c2-a1ab-e0dd394fd882,Other,N/A,100
cf65b266-edea-47d6-ae9e-71dc60bf7cce.rna_seq.genomic.gdc_realn.bam,bcc4bb17-d25c-443b-aae0-3fb0e0079499,Poly-T Enrichment,,103
cf65b266-edea-47d6-ae9e-71dc60bf7cce.rna_seq.genomic.gdc_realn.bam,23498fea-7bfa-4fb6-8640-e5771da49af2,Other,N/A,103
668a241b-aa1a-45e9-ba81-950c9523688a.rna_seq.genomic.gdc_realn.bam,63333a15-face-4f54-bc34-6831ce9ae292,Poly-T Enrichment,,101
668a241b-aa1a-45e9-ba81-950c9523688a.rna_seq.genomic.gdc_realn.bam,61e3a912-56ce-4f67-9dcf-b6565809c5bb,Other,N/A,101
25916327-1f64-4ee9-8d1c-0c15ba34e84a.rna_seq.genomic.gdc_realn.bam,5d9c5acb-bb0a-4035-98c8-d502aa1e9cf0,Other,N/A,100
25916327-1f64-4ee9-8d1c-0c15ba34e84a.rna_seq.genomic.gdc_realn.bam,92dcec3c-9ca2-451e-89c5-2a247ccd76dd,Poly-T Enrichment,,101
f4db33ab-4bfc-4fbc-a271-ab3be26d413c.rna_seq.genomic.gdc_realn.bam,730e6772-800b-4ee7-bbfd-dfbbe6e8c693,Poly-T Enrichment,,101
f4db33ab-4bfc-4fbc-a271-ab3be26d413c.rna_seq.genomic.gdc_realn.bam,496718ed-c5a4-49d7-8d2b-5207901992cd,Other,N/A,101
371f6839-724c-4b5b-a5a7-5e453bdd1a8e.rna_seq.genomic.gdc_realn.bam,b2de7a5c-2ecb-41b1-9c4c-d2963d5ca96f,Poly-T Enrichment,,101
2d5a8608-f032-4591-be2d-27cf6f051d70.rna_seq.genomic.gdc_realn.bam,88c608c5-73fd-42e0-901f-6cacf994e652,Poly-T Enrichment,,101
2d5a8608-f032-4591-be2d-27cf6f051d70.rna_seq.genomic.gdc_realn.bam,8e140d9f-2318-4eb8-b05c-c4d233071977,Other,N/A,101
4d122d42-d300-456e-9b5d-48a8fecc6959.rna_seq.genomic.gdc_realn.bam,e35c2614-f3cf-4ab6-aea9-2feba44fea68,Poly-T Enrichment,,101
4d122d42-d300-456e-9b5d-48a8fecc6959.rna_seq.genomic.gdc_realn.bam,0187f6fb-8abb-4e23-a4fa-484a898afad8,Other,N/A,101
319e8aaa-4834-4962-b2e3-dd670f1c9722.rna_seq.genomic.gdc_realn.bam,4a6e4410-304e-4e39-b881-c370e8620cea,Other,N/A,101
319e8aaa-4834-4962-b2e3-dd670f1c9722.rna_seq.genomic.gdc_realn.bam,11d915fd-d298-4b02-a082-4b7a4b328cdc,Poly-T Enrichment,,101
180f0361-9d35-4610-aae2-87e15a6c0975.rna_seq.genomic.gdc_realn.bam,eebfc7e7-cf1d-414e-8256-c8ccbe8c5794,Poly-T Enrichment,,101
180f0361-9d35-4610-aae2-87e15a6c0975.rna_seq.genomic.gdc_realn.bam,1a8d6f9b-f2d6-4839-bfd4-08361f9292ee,Other,N/A,101
77ba7f95-d783-4e7b-a6d7-b3331e8eacae.rna_seq.genomic.gdc_realn.bam,44f56d02-ea66-417d-a2ed-164744108557,Other,N/A,103
77ba7f95-d783-4e7b-a6d7-b3331e8eacae.rna_seq.genomic.gdc_realn.bam,6b34307d-47e3-4ab8-afb7-822da3d61413,Poly-T Enrichment,,103
63c6aecb-ed8b-4798-8aae-ede25646597e.rna_seq.genomic.gdc_realn.bam,972e28a3-1e06-4d59-91bd-0f13a55c6c65,Poly-T Enrichment,,101
63c6aecb-ed8b-4798-8aae-ede25646597e.rna_seq.genomic.gdc_realn.bam,1eeec108-e3c3-4903-8048-98c83cfad769,Other,N/A,101
d31e0069-8cc8-4ca5-8831-0c01c4f378c0.rna_seq.genomic.gdc_realn.bam,e0be4e90-60ff-4603-86e6-1bc91b480d6d,Other,N/A,101
d31e0069-8cc8-4ca5-8831-0c01c4f378c0.rna_seq.genomic.gdc_realn.bam,0766b147-08f8-4eb7-a414-993a9f5cca0c,Poly-T Enrichment,,101
ccf635e1-3af9-4e85-a1f3-ff81f494ce93.rna_seq.genomic.gdc_realn.bam,35da85e4-7175-4103-b882-4bd1d3f9b8d4,Poly-T Enrichment,,101
ccf635e1-3af9-4e85-a1f3-ff81f494ce93.rna_seq.genomic.gdc_realn.bam,4ede9f0b-fb6c-4a7d-8beb-79398e7bae86,Other,N/A,101
25a7bd49-7088-43ab-9f00-ee78b26fb788.rna_seq.genomic.gdc_realn.bam,1ddac393-4928-4905-920d-2ee885e319db,Other,N/A,101
25a7bd49-7088-43ab-9f00-ee78b26fb788.rna_seq.genomic.gdc_realn.bam,c2d5a224-d366-4062-b746-ce9153e83a64,Poly-T Enrichment,,101
d0971ba6-acbf-4893-bf3b-388b19416878.rna_seq.genomic.gdc_realn.bam,80ce86cd-6b17-433c-8ced-8ba11591bc3b,Poly-T Enrichment,,101
d0971ba6-acbf-4893-bf3b-388b19416878.rna_seq.genomic.gdc_realn.bam,7bccf84b-09b9-48d2-9409-89caf2e97968,Other,N/A,101
9bc15200-9cbd-428b-8de0-e2b77a6982ff.rna_seq.genomic.gdc_realn.bam,3c3442dc-4458-472d-953e-6484e563b68f,Other,N/A,101
9bc15200-9cbd-428b-8de0-e2b77a6982ff.rna_seq.genomic.gdc_realn.bam,a42ca6e5-907f-4500-92bd-ef26dde97834,Poly-T Enrichment,,101
c3aa8326-8270-4712-810a-8b2923be5e7e.rna_seq.genomic.gdc_realn.bam,b149c3ba-9443-4d9c-bd3c-f5d86c375072,Poly-T Enrichment,,101
c3aa8326-8270-4712-810a-8b2923be5e7e.rna_seq.genomic.gdc_realn.bam,9a66e2cb-2eff-4358-a6f3-f7ba78352c04,Other,N/A,101
1accf9a8-469b-4ea0-8523-929bc9d92631.rna_seq.genomic.gdc_realn.bam,7938cd51-bb5a-49e2-a905-dbe337cc6bf3,Poly-T Enrichment,,101
1accf9a8-469b-4ea0-8523-929bc9d92631.rna_seq.genomic.gdc_realn.bam,00b26976-cfd8-470e-be61-c93a2f24349b,Other,N/A,101
71bfc216-6035-439c-b925-cc040a2ca19e.rna_seq.genomic.gdc_realn.bam,35a0590e-0e00-42d7-bdd2-2ca874722649,Other,N/A,101
71bfc216-6035-439c-b925-cc040a2ca19e.rna_seq.genomic.gdc_realn.bam,1958fb63-180f-4d24-b83b-ca873437dfe3,Poly-T Enrichment,,101
2fe3f9ed-8fd3-417c-a77f-c16a9ffa169b.rna_seq.genomic.gdc_realn.bam,d22d1979-4e25-47b7-a0bc-87ac9a42b311,Other,N/A,101
2fe3f9ed-8fd3-417c-a77f-c16a9ffa169b.rna_seq.genomic.gdc_realn.bam,ecff5354-b8b2-4c73-ba14-bb34849bc60f,Poly-T Enrichment,,101
1fa25b98-8ddf-403b-9b71-031b1adf7c3f.rna_seq.genomic.gdc_realn.bam,a36f438f-9e5f-4f1c-a044-f50bb7a61c4b,Other,N/A,101
1fa25b98-8ddf-403b-9b71-031b1adf7c3f.rna_seq.genomic.gdc_realn.bam,e2853379-40a2-40d2-8f1b-14efac59c262,Poly-T Enrichment,,101
2e4e5497-8407-4bd8-bf98-850aa0c433c3.rna_seq.genomic.gdc_realn.bam,e6f83416-5493-48a8-b006-dd9b734ce6be,Other,N/A,101
2e4e5497-8407-4bd8-bf98-850aa0c433c3.rna_seq.genomic.gdc_realn.bam,6689b1b9-4e5b-4463-be87-423f9abff3fc,Poly-T Enrichment,,101
e01765e4-f38e-4d68-954f-19aec2e49d31.rna_seq.genomic.gdc_realn.bam,0e0c5681-bc71-4696-87fa-e4674b2f31ff,Poly-T Enrichment,,101
9a533193-ffaf-4684-a4ef-df9c53e575b7.rna_seq.genomic.gdc_realn.bam,f8168ae6-dd71-444c-ad3b-083bc3ab5d4b,Poly-T Enrichment,,81
9a533193-ffaf-4684-a4ef-df9c53e575b7.rna_seq.genomic.gdc_realn.bam,58745978-4627-41f2-9a07-300d87fd76d8,Poly-T Enrichment,,81
67d5c0b6-73f9-4cc5-97b7-ecd60dc82481.rna_seq.genomic.gdc_realn.bam,42b13ab0-27d6-4820-98f1-a44a9094d0a0,Other,,0
4b7f6274-ef89-415c-bbc9-450aa34a5fca.rna_seq.genomic.gdc_realn.bam,a180567c-938a-46f0-a9fc-08d07c46e6f9,Poly-T Enrichment,,81
4b7f6274-ef89-415c-bbc9-450aa34a5fca.rna_seq.genomic.gdc_realn.bam,d8c348ee-d730-43ff-8ba6-5e03f1038e00,Poly-T Enrichment,,81
4b7f6274-ef89-415c-bbc9-450aa34a5fca.rna_seq.genomic.gdc_realn.bam,b9cbcf54-22d3-4d1e-9764-7814acd0ae6a,Poly-T Enrichment,,81
