PBTA-CBTTC-Vardict-Somatic-PT_9YMRNZHH-BS_F8KR1QWE-BS_5YCVM9WF	38.39	35.0486111111
PBTA-CBTTC-Vardict-Somatic-PT_NESAQHB1-BS_6TMPZKSZ-BS_R2Z4MK3F	40.17	37.5077777778
PBTA-CBTTC-Vardict-Somatic-PT_K2YDNZDA-BS_62XRDTM6-BS_MKYS4YRC	31.83	30.7605555556
PBTA-CBTTC-Vardict-Somatic-PT_RM9AZ7A8-BS_SYWRCE3Z-BS_F46C86A9	42.78	39.7413888889
PBTA-CBTTC-Vardict-Somatic-PT_JNEV57VK-BS_85Q5P8GF-BS_SGS26NXP	39.21	36.6980555556
PBTA-CBTTC-Vardict-Somatic-PT_06ERX8Z7-BS_B1X2SB4P-BS_PJK0M1X0	36.23	36.7033333333
PBTA-CBTTC-Vardict-Somatic-PT_T1FV709B-BS_XH5JP8DB-BS_X4ZVTJEK	38.48	37.2533333333
PBTA-CBTTC-Vardict-Somatic-PT_FWD7NZQ0-BS_797V83YM-BS_WM0ZMCCN	25.51	31.7377777778
PBTA-CBTTC-Vardict-Somatic-PT_8GW4J4TD-BS_V8G6BZRR-BS_S3VV60EP	38.5	32.3961111111
PBTA-CBTTC-Vardict-Somatic-PT_D7FS86D8-BS_3ZASRA3A-BS_SYGXZY9V	34.77	31.6616666667
PBTA-CBTTC-Vardict-Somatic-PT_N56EYD4Z-BS_NFT9VHMJ-BS_WQFHXEKC	47.39	37.3327777778
PBTA-CBTTC-Vardict-Somatic-PT_WG5PHHSQ-BS_N5VYY66W-BS_SS95SWY2	32.78	35.6138888889
PBTA-CBTTC-Vardict-Somatic-PT_YJBPEF4V-BS_PC2YQ4F6-BS_MTDQBCQK	44.33	34.7488888889
PBTA-CBTTC-Vardict-Somatic-PT_8RB7TPS2-BS_8SETK1J4-BS_J9M165VZ	57.23	38.9233333333
PBTA-CBTTC-Vardict-Somatic-PT_ATS9XDJ5-BS_R1ZBTEAG-BS_MTA50F0G	47.67	37.2394444444
PBTA-CBTTC-Vardict-Somatic-PT_T5CR5HQZ-BS_36HCZ3KW-BS_J4WKRNHA	37.21	32.6919444444
PBTA-CBTTC-Vardict-Somatic-PT_3PK66TJY-BS_F5V8CWXT-BS_K1ZCZDGY	40.11	33.7141666667
PBTA-CBTTC-Vardict-Somatic-PT_JYZA0PNV-BS_8W0FNBWF-BS_Q7NF95N0	41.56	35.5519444444
PBTA-CBTTC-Vardict-Somatic-PT_EZEMVRVT-BS_32HAVF6S-BS_GGNKMKW9	47.09	37.8494444444
PBTA-CBTTC-Vardict-Somatic-PT_GB8MNK85-BS_7HC4W4SA-BS_683F9WT2	32.43	31.3752777778
PBTA-CBTTC-Vardict-Somatic-PT_3RN24N9X-BS_VW96PFKQ-BS_AZG06JFG	42.92	35.3258333333
PBTA-CBTTC-Vardict-Somatic-PT_1N6ATKJS-BS_KKWQW01N-BS_JG0BEXPR	40.87	34.2155555556
PBTA-CBTTC-Vardict-Somatic-PT_GH693TT8-BS_NDSWS9TS-BS_ZZHCTPFR	27.76	33.2477777778
PBTA-CBTTC-Vardict-Somatic-PT_E4ECAFEN-BS_1JMTTKMK-BS_TE01WW4M	47.13	42.5925
PBTA-CBTTC-Vardict-Somatic-PT_HMY997GX-BS_2JDVY4F7-BS_F69GWP99	54.98	38.3308333333
PBTA-CBTTC-Vardict-Somatic-PT_06H29FCG-BS_0W8AWY10-BS_43F0DV8Y	38.88	33.2144444444
PBTA-CBTTC-Vardict-Somatic-PT_F3S9PB94-BS_R1CV479M-BS_DF9MHMCK	37.55	32.2341666667
PBTA-CBTTC-Vardict-Somatic-PT_EB89G70N-BS_KB9GJDCS-BS_8WTBCJT5	41.31	34.5988888889
PBTA-CBTTC-Vardict-Somatic-PT_X84SD608-BS_NJV6A585-BS_XCA92FF3	54.58	38.2925
PBTA-CBTTC-Vardict-Somatic-PT_S2SQJVGK-BS_YGQS4660-BS_4T3BZ2F6	45.54	36.3533333333
PBTA-CBTTC-Vardict-Somatic-PT_DY6QG8QC-BS_NG0CR0EP-BS_M1Q77XK8	41.73	33.7808333333
PBTA-CBTTC-Vardict-Somatic-PT_X8S0H6TG-BS_ZECKZTFC-BS_W82P51ED	21.72	32.0802777778
PBTA-CBTTC-Vardict-Somatic-PT_XHYBZKCX-BS_MCM78YPC-BS_HN0SA3ZK	51.57	36.1669444444
PBTA-CBTTC-Vardict-Somatic-PT_41WETNRC-BS_GFS9JEE6-BS_644F21BX	20.89	33.6936111111
PBTA-CBTTC-Vardict-Somatic-PT_C94VR1Y2-BS_HBAKYKQM-BS_M7KYG012	46.13	36.4247222222
PBTA-CBTTC-Vardict-Somatic-PT_NMZBRFYS-BS_BD4RQ1G0-BS_WP9M8J6W	54.55	39.7347222222
PBTA-CBTTC-Vardict-Somatic-PT_37B5JRP1-BS_8Q8N6AHW-BS_0JS89ADT	41.68	33.865
PBTA-CBTTC-Vardict-Somatic-PT_H6E09982-BS_9D39MFHT-BS_5AXMM8V5	94.24	52.2588888889
PBTA-CBTTC-Vardict-Somatic-PT_SRWZDG3N-BS_95RRF4NE-BS_K7R4CV56	37.12	35.6683333333
PBTA-CBTTC-Vardict-Somatic-PT_3AWKWXEV-BS_E42SSQGJ-BS_YKT1NAJQ	48.5	36.2869444444
PBTA-CBTTC-Vardict-Somatic-PT_R6WWH1QX-BS_1AZ8YJSH-BS_0Y1Y2WA4	42.4	35.2469444444
PBTA-CBTTC-Vardict-Somatic-PT_BRTVGGRK-BS_QHTDJG77-BS_1BQ1WBCT	47.67	36.7816666667
PBTA-CBTTC-Vardict-Somatic-PT_CAYBADQC-BS_2Z9JQDPV-BS_WRRTNKYE	39.15	33.9077777778
PBTA-CBTTC-Vardict-Somatic-PT_F27SA15G-BS_2NN6ME5A-BS_K7A7QW76	33.96	31.5536111111
PBTA-CBTTC-Vardict-Somatic-PT_3NM45TQ8-BS_N2JD3VX6-BS_45N760PZ	26.15	36.4702777778
PBTA-CBTTC-Vardict-Somatic-PT_QW5VW2PY-BS_A4KYP5H0-BS_X75SX2EH	41.53	36.9216666667
PBTA-CBTTC-Vardict-Somatic-PT_NCDHZ8H8-BS_DGG7YE8R-BS_MN2FX68Z	41.93	37.6930555556
PBTA-CBTTC-Vardict-Somatic-PT_DFXQFYPV-BS_DJEVCH34-BS_VZ4NGF34	45.68	36.3902777778
PBTA-CBTTC-Vardict-Somatic-PT_RMK36R2E-BS_RGSJMSRE-BS_ZNB7T5SZ	43.78	35.5725
PBTA-CBTTC-Vardict-Somatic-PT_Y76A7PBA-BS_M4E4H6NG-BS_0FE1EFV8	45.0	35.6305555556
PBTA-CBTTC-Vardict-Somatic-PT_Y8RNS9JE-BS_3BMGF6GN-BS_XKHY9A6D	36.43	33.7902777778
PBTA-CBTTC-Vardict-Somatic-PT_HJMP6PH2-BS_XKM2EAT4-BS_0TTQDZ2K	50.0	37.3972222222
PBTA-CBTTC-Vardict-Somatic-PT_VJZN69T9-BS_7M6F9GQD-BS_A1A5ZH77	30.51	36.1402777778
PBTA-CBTTC-Vardict-Somatic-PT_1P436YMM-BS_6GTKRGNK-BS_QSHPVH0P	28.67	36.0875
PBTA-CBTTC-Vardict-Somatic-PT_2ECVKTTQ-BS_DW1CYEXP-BS_2EAATK5V	48.2	47.9083333333
PBTA-CBTTC-Vardict-Somatic-PT_D9NTSYSC-BS_9BGCH82S-BS_4TEXRBCG	36.97	33.3597222222
PBTA-CBTTC-Vardict-Somatic-PT_FZHGKJ0H-BS_NHMPQ8Q1-BS_SEERSEV2	40.08	33.1688888889
PBTA-CBTTC-Vardict-Somatic-PT_E6FTW238-BS_5WK2KXYW-BS_FPB0JGKX	62.45	40.9555555556
PBTA-CBTTC-Vardict-Somatic-PT_8GN3TQRM-BS_S791VC80-BS_4AM9C504	20.07	30.6122222222
PBTA-CBTTC-Vardict-Somatic-PT_82A9SDRN-BS_NWYBD9CA-BS_99MW9ECE	42.39	34.0875
PBTA-CBTTC-Vardict-Somatic-PT_S8E3281G-BS_55N7KFHW-BS_0A99GJGD	28.36	33.4163888889
PBTA-CBTTC-Vardict-Somatic-PT_BCN28SW9-BS_8BM1WTGR-BS_03KCP14P	37.35	33.7441666667
PBTA-CBTTC-Vardict-Somatic-PT_CWA1405H-BS_9YPJANGX-BS_AF6A572P	51.07	38.8002777778
PBTA-CBTTC-Vardict-Somatic-PT_RFGZ2JGP-BS_9CMJ3QF6-BS_J764TSC8	28.2	39.7186111111
PBTA-CBTTC-Vardict-Somatic-PT_3X3MF8ZD-BS_3NX3RBCX-BS_2EJWS3SD	46.96	35.8469444444
PBTA-CBTTC-Vardict-Somatic-PT_2FK75B27-BS_B3RH9V17-BS_PF6TP3FX	41.62	39.2272222222
PBTA-CBTTC-Vardict-Somatic-PT_RJ1TJ2KH-BS_6GN1FGTB-BS_KBM2MTND	28.27	34.5225
PBTA-CBTTC-Vardict-Somatic-PT_Q25V9Y6M-BS_9HDPJT21-BS_YVWRMH36	31.88	34.5330555556
PBTA-CBTTC-Vardict-Somatic-PT_C2D4JXS1-BS_68TZMZH1-BS_P4Z4YP0P	23.59	36.1861111111
PBTA-CBTTC-Vardict-Somatic-PT_FC0EF5ZT-BS_WJ7GMQTF-BS_K756ZQDR	29.27	37.5108333333
PBTA-CBTTC-Vardict-Somatic-PT_MBAXTJET-BS_C6GBYR17-BS_26CXGVJ0	29.74	41.1566666667
PBTA-CBTTC-Vardict-Somatic-PT_XA98HG1C-BS_5JC116NM-BS_YKD3WYFB	39.25	46.3644444444
PBTA-CBTTC-Vardict-Somatic-PT_YXJQGT69-BS_NHRNZRQV-BS_88B4WV6J	40.32	39.3247222222
PBTA-CBTTC-Vardict-Somatic-PT_20ZM6THA-BS_9X9E86DY-BS_3X8GAQ2M	42.27	45.6213888889
PBTA-CBTTC-Vardict-Somatic-PT_6BX46NVR-BS_CFPWSZB5-BS_4RVAJBCR	38.13	46.5583333333
PBTA-CBTTC-Vardict-Somatic-PT_7DP91QDJ-BS_V3SC6NWH-BS_Q69BHVQX	33.85	39.4597222222
PBTA-CBTTC-Vardict-Somatic-PT_AC5SD9AC-BS_VPJ9CARN-BS_FBZQ4DXA	34.96	44.4686111111
PBTA-CBTTC-Vardict-Somatic-PT_EXJAEW1M-BS_4XPPZTGG-BS_G5B1ZN5S	36.49	42.1913888889
PBTA-CBTTC-Vardict-Somatic-PT_ATE3YRH5-BS_04B8X54S-BS_K9NDFNWV	19.11	38.3369444444
PBTA-CBTTC-Vardict-Somatic-PT_JNEV57VK-BS_P0QJ1QAH-BS_SGS26NXP	16.67	39.9783333333
PBTA-CBTTC-Vardict-Somatic-PT_EYWDFKA7-BS_5S8VXASX-BS_JZKV3CQ1	38.72	44.6738888889
PBTA-CBTTC-Vardict-Somatic-PT_X1PRY0FC-BS_E2RXQ3JW-BS_2QRTD3RQ	21.93	36.7158333333
PBTA-CBTTC-Vardict-Somatic-PT_858H7ABM-BS_872Q3FK2-BS_AS4CJ75A	30.27	37.8980555556
PBTA-CBTTC-Vardict-Somatic-PT_NTK39NNV-BS_Y2C78JC4-BS_SQT11CPC	23.75	37.5005555556
PBTA-CBTTC-Vardict-Somatic-PT_9AHA6KW3-BS_SDT1J3A7-BS_6X36H0V9	34.24	43.3616666667
PBTA-CBTTC-Vardict-Somatic-PT_RKECV80K-BS_PEDGRK8S-BS_N05BJ03T	59.58	52.9505555556
PBTA-CBTTC-Vardict-Somatic-PT_66XN3MT1-BS_DC7XYYG8-BS_9A5CF1QE	53.23	49.9563888889
PBTA-CBTTC-Vardict-Somatic-PT_HFQNKP5X-BS_FBJ516WW-BS_SDDK3Q44	42.53	49.0686111111
PBTA-CBTTC-Vardict-Somatic-PT_DJ106XYS-BS_WJF6ZXWN-BS_EQG6D837	32.71	45.2819444444
PBTA-CBTTC-Vardict-Somatic-PT_VBVZ2NAR-BS_9ZFXXJPK-BS_H9813KRS	63.0	57.9191666667
PBTA-CBTTC-Vardict-Somatic-PT_AXVH36AM-BS_ZPF89720-BS_556GG009	29.34	43.0130555556
PBTA-CBTTC-Vardict-Somatic-PT_VE0Q731Y-BS_BBHFKBE7-BS_DHRJC5NK	17.84	42.8016666667
PBTA-CBTTC-Vardict-Somatic-PT_9BZETM0M-BS_STNH7YSX-BS_GBQ6A3ST	16.65	41.2613888889
PBTA-CBTTC-Vardict-Somatic-PT_PAW18EK3-BS_M2MSWKBC-BS_9GT5XCF3	15.23	41.1608333333
PBTA-CBTTC-Vardict-Somatic-PT_RXJZ3C5G-BS_R726FKHP-BS_6N7KRTKM	32.18	45.5741666667
PBTA-CBTTC-Vardict-Somatic-PT_GYJ97915-BS_HM5N78GV-BS_358WF90F	14.6	40.845
PBTA-CBTTC-Vardict-Somatic-PT_387VK1T9-BS_F064HMTP-BS_T77MXWTX	16.93	42.7
PBTA-CBTTC-Vardict-Somatic-PT_0SPKM4S8-BS_VW4XN9Y7-BS_6FD0SW6E	21.61	46.7308333333
PBTA-CBTTC-Vardict-Somatic-PT_2CJ31SBX-BS_JC2187NA-BS_2AQZX79Y	42.31	45.9086111111
PBTA-CBTTC-Vardict-Somatic-PT_CW0BJE0Y-BS_12ZB7R6A-BS_B2AFNXS1	14.61	41.2908333333
PBTA-CBTTC-Vardict-Somatic-PT_YV2S3ES7-BS_JSNJZERZ-BS_PFSB20M7	18.38	42.3688888889
PBTA-CBTTC-Vardict-Somatic-PT_44HPG5YT-BS_BZWM455T-BS_1NPNHFPC	27.48	42.9502777778
PBTA-CBTTC-Vardict-Somatic-PT_X1XVE1XX-BS_XNTQBZAJ-BS_J7EMBT8S	40.3	46.5625
PBTA-CBTTC-Vardict-Somatic-PT_3AWKWXEV-BS_CZRA594T-BS_YKT1NAJQ	34.07	49.5883333333
PBTA-CBTTC-Vardict-Somatic-PT_1ZAWNGWT-BS_6X2BQQGE-BS_79FBVAB7	37.97	43.8941666667
PBTA-CBTTC-Vardict-Somatic-PT_YFS3AWC0-BS_10V9SAG8-BS_TDN8NVYJ	50.73	46.9841666667
PBTA-CBTTC-Vardict-Somatic-PT_27FDWCVZ-BS_D09VWF8H-BS_SP886CE6	19.31	41.4388888889
PBTA-CBTTC-Vardict-Somatic-PT_Y5KY6KN9-BS_JGKRN7NA-BS_NWXG4ZNS	18.48	42.0961111111
PBTA-CBTTC-Vardict-Somatic-PT_VGXHFMND-BS_6X3Z0AVR-BS_XDE7MG7P	36.65	42.9033333333
PBTA-CBTTC-Vardict-Somatic-PT_V07ZH5JS-BS_2F70R10Z-BS_PSAZZC71	40.69	43.0813888889
PBTA-CBTTC-Vardict-Somatic-PT_P2NGYMG5-BS_230S192D-BS_Y6D4JQS8	33.58	49.8133333333
PBTA-CBTTC-Vardict-Somatic-PT_3D74J8RZ-BS_VMZMGB7B-BS_X0XM8PYJ	19.82	44.0469444444
PBTA-CBTTC-Vardict-Somatic-PT_SDK91A16-BS_47454JJ6-BS_4JPDCXVR	13.91	42.5166666667
PBTA-CBTTC-Vardict-Somatic-PT_YZME6QCY-BS_MW6YMRBJ-BS_92SK6DD8	44.54	44.7430555556
PBTA-CBTTC-Vardict-Somatic-PT_VH6S71AC-BS_8BD8WD38-BS_QEGZ6CYZ	32.3	48.9386111111
PBTA-CBTTC-Vardict-Somatic-PT_6MB6RED3-BS_K14VJ1E3-BS_6PFQJMM3	11.27	40.6841666667
PBTA-CBTTC-Vardict-Somatic-PT_7BJBEBZT-BS_164KRQJ0-BS_T2025VEQ	33.48	52.1486111111
PBTA-CBTTC-Vardict-Somatic-PT_2YT37G8P-BS_ZJZFT0AJ-BS_9YHX7QFW	54.15	49.7708333333
PBTA-CBTTC-Vardict-Somatic-PT_N4PR21ME-BS_Y3472DYJ-BS_Q4NCA4E4	23.27	45.8925
PBTA-CBTTC-Vardict-Somatic-PT_R1N5M7NH-BS_886M7JMG-BS_3YXGSTJ7	14.2	41.9919444444
PBTA-CBTTC-Vardict-Somatic-PT_FYECBRPP-BS_WCNPE0AC-BS_E1SWA20C	39.73	50.7238888889
PBTA-CBTTC-Vardict-Somatic-PT_NEB4WEAT-BS_0SFXXBQ5-BS_QVS9AXGC	20.81	44.4938888889
PBTA-CBTTC-Vardict-Somatic-PT_RSDTCFDA-BS_SK4H5MJQ-BS_VNBX1SEV	38.52	49.7875
PBTA-CBTTC-Vardict-Somatic-PT_5BWZA0NT-BS_BFDEZK1C-BS_85TADN40	49.88	49.0194444444
PBTA-CBTTC-Vardict-Somatic-PT_37B5JRP1-BS_EJV0N3BX-BS_0JS89ADT	18.7	44.1463888889
PBTA-CBTTC-Vardict-Somatic-PT_4ADZ9F53-BS_FHE6Z73G-BS_MCWEQ2PN	20.33	42.1227777778
PBTA-CBTTC-Vardict-Somatic-PT_BK92NM09-BS_XVYRXN8J-BS_GNH80DDG	21.0	45.9344444444
PBTA-CBTTC-Vardict-Somatic-PT_NBY8PZR9-BS_Z9NCH2XA-BS_5C23V7CC	36.4	50.6694444444
PBTA-CBTTC-Vardict-Somatic-PT_QJ3144WH-BS_8BS10XE2-BS_KGG1WDT8	31.18	50.9969444444
PBTA-CBTTC-Vardict-Somatic-PT_D13X3N8F-BS_V2MDX7HG-BS_8Q2EAYJR	22.26	43.9058333333
PBTA-CBTTC-Vardict-Somatic-PT_ZCXS29JJ-BS_VF099E8S-BS_YXWZB6S7	18.92	46.7730555556
PBTA-CBTTC-Vardict-Somatic-PT_Y7F2JZMQ-BS_GS9JCK55-BS_40QCA1MC	16.48	47.3455555556
PBTA-CBTTC-Vardict-Somatic-PT_TVK2KY36-BS_S34SCYW4-BS_XMP45ADN	20.23	44.4911111111
PBTA-CBTTC-Vardict-Somatic-PT_PR4YBBH3-BS_C2NH5FDT-BS_9BBWSCD6	40.0	56.4080555556
PBTA-CBTTC-Vardict-Somatic-PT_ZZWYKZZ8-BS_2E81A3FT-BS_W4ZEEWZA	13.88	44.7113888889
PBTA-CBTTC-Vardict-Somatic-PT_DEKWG1QG-BS_CXN0498B-BS_A4JP70KJ	37.88	51.5519444444
PBTA-CBTTC-Vardict-Somatic-PT_7MZRW1DH-BS_1C4WCNQF-BS_23EJJGP1	18.85	50.5480555556
PBTA-CBTTC-Vardict-Somatic-PT_KFYJBQB8-BS_NJFK43N3-BS_EBBQ7GD2	41.96	60.0966666667
PBTA-CBTTC-Vardict-Somatic-PT_QT3MK7BZ-BS_F9ZTZ4YS-BS_14EZDZE6	12.19	44.8113888889
PBTA-CBTTC-Vardict-Somatic-PT_T4VKB29K-BS_MFTAVQ5C-BS_TG80SF4Z	36.52	53.8502777778
PBTA-CBTTC-Vardict-Somatic-PT_K8ZV7APT-BS_1RFBH1SP-BS_Q6K6BVTF	26.38	50.7041666667
PBTA-CBTTC-Vardict-Somatic-PT_4RJ2EATN-BS_F7KYPE79-BS_4CVBQP6X	23.02	48.7608333333
PBTA-CBTTC-Vardict-Somatic-PT_9PJR0ZK7-BS_A1DV9T7G-BS_GJWAV3E5	29.04	47.2747222222
PBTA-CBTTC-Vardict-Somatic-PT_KDW5HHWQ-BS_QE7WAAKC-BS_2BQGSW0G	38.55	53.6875
PBTA-CBTTC-Vardict-Somatic-PT_DTP4MMRA-BS_NASADC3P-BS_CEZVJC67	32.95	47.5575
PBTA-CBTTC-Vardict-Somatic-PT_C2D4JXS1-BS_AFBPM6CN-BS_P4Z4YP0P	17.68	46.0116666667
PBTA-CBTTC-Vardict-Somatic-PT_YT70KJ5P-BS_9R82A3VT-BS_Q5AH9TH0	19.23	45.5905555556
PBTA-CBTTC-Vardict-Somatic-PT_FMK5VFYW-BS_80X7AVCP-BS_W489E0R2	18.02	46.41
PBTA-CBTTC-Vardict-Somatic-PT_4Z34K4XB-BS_P36C0ABE-BS_0X88TX85	34.32	52.4502777778
PBTA-CBTTC-Vardict-Somatic-PT_PY4QFHHV-BS_EKR4NSNW-BS_7WQ4F99X	29.08	51.2436111111
PBTA-CBTTC-Vardict-Somatic-PT_T3REPTTC-BS_T9T3R2J0-BS_B0M7XY0G	35.47	52.6777777778
PBTA-CBTTC-Vardict-Somatic-PT_50ZFWMZE-BS_4P25NNZD-BS_YJ0QJJZB	16.4	45.0119444444
PBTA-CBTTC-Vardict-Somatic-PT_95S99RWE-BS_HYGK88B0-BS_KSFM87N1	25.51	46.1341666667
PBTA-CBTTC-Vardict-Somatic-PT_CXT81GRM-BS_HZNKSQ17-BS_QYGZMWPC	32.3	50.0780555556
PBTA-CBTTC-Vardict-Somatic-PT_JMW6Q6NH-BS_5BNV7MCF-BS_NY51QX79	33.71	50.4369444444
PBTA-CBTTC-Vardict-Somatic-PT_409Y4N1N-BS_HW4MYBZ2-BS_8DTDM1MK	38.18	54.6688888889
PBTA-CBTTC-Vardict-Somatic-PT_B0JFCN5W-BS_BZ4GKDP4-BS_YHZ69SDZ	30.06	51.9375
PBTA-CBTTC-Vardict-Somatic-PT_GH27VJBD-BS_H8MAKDRB-BS_NHFB2YJR	12.99	44.9855555556
PBTA-CBTTC-Vardict-Somatic-PT_WYF217NZ-BS_RZNNEX1Y-BS_6QF29TRA	36.0	55.13
PBTA-CBTTC-Vardict-Somatic-PT_B54PH840-BS_XJZQA3AP-BS_ZP36WDVS	40.41	56.2247222222
PBTA-CBTTC-Vardict-Somatic-PT_3J0ASVHN-BS_R9V82BC1-BS_6VYD7653	27.94	49.7527777778
PBTA-CBTTC-Vardict-Somatic-PT_2BTC5TEN-BS_AQQY8HMR-BS_601994WV	41.73	54.4988888889
PBTA-CBTTC-Vardict-Somatic-PT_EZS4SRH6-BS_X1R0N8QS-BS_CX6SQF8T	14.16	46.4855555556
PBTA-CBTTC-Vardict-Somatic-PT_XY404K0D-BS_6SA5B35V-BS_4ZRXYY4Z	43.85	59.9969444444
PBTA-CBTTC-Vardict-Somatic-PT_4XWYZYJS-BS_VHD4ARSG-BS_9E41M9S0	51.32	62.3777777778
PBTA-CBTTC-Vardict-Somatic-PT_V9WP047R-BS_V6HKXX1Z-BS_3DNSBVGH	47.16	56.4827777778
PBTA-CBTTC-Vardict-Somatic-PT_HEGTYPQJ-BS_VKH9KYDB-BS_TV12GQHS	14.17	47.2475
PBTA-CBTTC-Vardict-Somatic-PT_XA98HG1C-BS_2J4FG4HV-BS_YKD3WYFB	32.12	52.8330555556
PBTA-CBTTC-Vardict-Somatic-PT_1DRAVX4S-BS_GWPJKM7G-BS_1Q9PXTH7	30.34	49.6044444444
PBTA-CBTTC-Vardict-Somatic-PT_JP1FDKN9-BS_W74D279Q-BS_R333SVK1	31.29	52.7663888889
PBTA-CBTTC-Vardict-Somatic-PT_KHX1WQ4H-BS_BNFCXVYZ-BS_WCAMS5WN	38.97	58.2447222222
PBTA-CBTTC-Vardict-Somatic-PT_N8W26H19-BS_TZPJHKQR-BS_251Z13NC	18.36	49.3477777778
PBTA-CBTTC-Vardict-Somatic-PT_WE7HQN0C-BS_T8C13KNH-BS_E951SZ7T	40.14	58.7052777778
PBTA-CBTTC-Vardict-Somatic-PT_54MH6Q46-BS_AXM96K20-BS_0R4R9C2K	41.33	57.5058333333
PBTA-CBTTC-Vardict-Somatic-PT_8RB3EKNP-BS_5KFAEMQJ-BS_6S7T92KS	56.97	59.825
PBTA-CBTTC-Vardict-Somatic-PT_RJ1TJ2KH-BS_6VKKMM6M-BS_KBM2MTND	15.62	49.9808333333
PBTA-CBTTC-Vardict-Somatic-PT_MDWPRDBT-BS_1M63B97V-BS_RB3PE7G3	34.85	58.2013888889
PBTA-CBTTC-Vardict-Somatic-PT_48N4Y6YP-BS_8B1YF57H-BS_88FW45Z8	18.07	52.9469444444
PBTA-CBTTC-Vardict-Somatic-PT_JV9G8MFD-BS_ZAT0XJE5-BS_GERET530	42.02	58.5380555556
PBTA-CBTTC-Vardict-Somatic-PT_X0FPPTMT-BS_BMHYK93N-BS_F2D6YE08	41.43	62.1527777778
PBTA-CBTTC-Vardict-Somatic-PT_BF3PGTF7-BS_AGAW7M7W-BS_GEYA8N9C	29.94	58.4725
PBTA-CBTTC-Vardict-Somatic-PT_QTDY0Y9A-BS_1S5V7WWC-BS_61KN2D29	27.54	54.7127777778
PBTA-CBTTC-Vardict-Somatic-PT_3PSG2DQT-BS_2CD1XWVP-BS_WZ662J49	24.61	52.7622222222
PBTA-CBTTC-Vardict-Somatic-PT_N8W26H19-BS_MBYEK6HV-BS_251Z13NC	13.28	50.8347222222
PBTA-CBTTC-Vardict-Somatic-PT_PHKSYE6Q-BS_Y9GHDZKS-BS_BE3DW3RB	33.39	54.9516666667
PBTA-CBTTC-Vardict-Somatic-PT_S4A0R1PM-BS_1S2BHJ8K-BS_QMBK2FV7	32.34	56.8413888889
PBTA-CBTTC-Vardict-Somatic-PT_1ZAWNGWT-BS_4DTX295Z-BS_79FBVAB7	30.12	52.6347222222
PBTA-CBTTC-Vardict-Somatic-PT_XTVQB9S4-BS_NXZSD2KK-BS_0P3S5YJQ	17.48	53.7636111111
PBTA-CBTTC-Vardict-Somatic-PT_YDWBWTVN-BS_YVFFHJ1Q-BS_SW8JSYQ7	56.66	58.6508333333
PBTA-CBTTC-Vardict-Somatic-PT_ZVV78QP5-BS_2RJN5Z4W-BS_98RN7Y9D	44.52	57.8919444444
PBTA-CBTTC-Vardict-Somatic-PT_63F63QY0-BS_KAD49R68-BS_BZ7FK347	21.58	52.9527777778
PBTA-CBTTC-Vardict-Somatic-PT_45YH276T-BS_QC5FNXGH-BS_2E1MBQ4Y	32.4	55.0055555556
PBTA-CBTTC-Vardict-Somatic-PT_HQ89KPKT-BS_R1RMKH1B-BS_TTRNJ8DJ	16.7	54.2897222222
PBTA-CBTTC-Vardict-Somatic-PT_02J5CWN5-BS_5TT6TT4K-BS_CW6NWAWQ	34.65	57.9772222222
PBTA-CBTTC-Vardict-Somatic-PT_Y8HSH496-BS_06GPPDHZ-BS_0MRKTX2B	42.13	61.1427777778
PBTA-CBTTC-Vardict-Somatic-PT_W3FSA7NH-BS_1GK2EMFY-BS_T5772838	21.35	53.6333333333
PBTA-CBTTC-Vardict-Somatic-PT_3R0P995B-BS_75VHXMZN-BS_NCF4MJ9S	35.37	57.7455555556
PBTA-CBTTC-Vardict-Somatic-PT_J50NZYZF-BS_MWZCP1XW-BS_VP4S1XTC	22.94	55.5091666667
PBTA-CBTTC-Vardict-Somatic-PT_VJ0M4E8Y-BS_FFD25TTK-BS_VP4WNVZG	41.3	55.6288888889
PBTA-CBTTC-Vardict-Somatic-PT_HJA1ZYS1-BS_H83DTMT2-BS_XXMXCGJ7	29.65	56.3325
PBTA-CBTTC-Vardict-Somatic-PT_6TMT65YA-BS_BSM3ZHW4-BS_WP2FY512	20.54	55.2644444444
PBTA-CBTTC-Vardict-Somatic-PT_0T2EWNYR-BS_AHT9PKVE-BS_ZJF3N0DE	15.84	53.7141666667
PBTA-CBTTC-Vardict-Somatic-PT_9M4CQX3M-BS_ZAH4FHV2-BS_9XMMXFXW	30.82	55.8166666667
PBTA-CBTTC-Vardict-Somatic-PT_7JQ24F35-BS_WD7AQV83-BS_EM975DQ6	36.63	59.0408333333
PBTA-CBTTC-Vardict-Somatic-PT_Z4PJA6KT-BS_WPCBK1EG-BS_EYXVNC69	48.29	58.9119444444
PBTA-CBTTC-Vardict-Somatic-PT_9HMVHQEH-BS_H2K7XX4X-BS_61C97RSA	43.27	62.5702777778
PBTA-CBTTC-Vardict-Somatic-PT_QAX38GM7-BS_QD22MJJ5-BS_6FHKKNF0	15.12	52.6897222222
PBTA-CBTTC-Vardict-Somatic-PT_T2M1338J-BS_7XZNDFV4-BS_PN1V5KM9	31.94	58.6008333333
PBTA-CBTTC-Vardict-Somatic-PT_F0N89D15-BS_K3Y06EKR-BS_PCKWEEVT	28.96	58.8738888889
